drummer,session,id,style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split
drummer1,drummer1/session1,drummer1/session1/21,jazz/funk,116,fill,4-4,drummer1/session1/21_jazz-funk_116_fill_4-4.mid,drummer1/session1/21_jazz-funk_116_fill_4-4.wav,1.880387,train
drummer1,drummer1/session1,drummer1/session1/210,rock/halftime,140,fill,4-4,drummer1/session1/210_rock-halftime_140_fill_4-4.mid,drummer1/session1/210_rock-halftime_140_fill_4-4.wav,1.378570,train
drummer1,drummer1/session1,drummer1/session1/211,rock/halftime,140,fill,4-4,drummer1/session1/211_rock-halftime_140_fill_4-4.mid,drummer1/session1/211_rock-halftime_140_fill_4-4.wav,1.378570,train
drummer1,drummer1/session1,drummer1/session1/212,rock/halftime,140,fill,4-4,drummer1/session1/212_rock-halftime_140_fill_4-4.mid,drummer1/session1/212_rock-halftime_140_fill_4-4.wav,1.395534,test
drummer1,drummer1/session1,drummer1/session1/213,rock/halftime,140,fill,4-4,drummer1/session1/213_rock-halftime_140_fill_4-4.mid,drummer1/session1/213_rock-halftime_140_fill_4-4.wav,1.392856,train
drummer1,drummer1/session1,drummer1/session1/214,rock/halftime,140,fill,4-4,drummer1/session1/214_rock-halftime_140_fill_4-4.mid,drummer1/session1/214_rock-halftime_140_fill_4-4.wav,1.375891,train
drummer1,drummer1/session1,drummer1/session1/215,rock/halftime,140,fill,4-4,drummer1/session1/215_rock-halftime_140_fill_4-4.mid,drummer1/session1/215_rock-halftime_140_fill_4-4.wav,1.607141,train
drummer1,drummer1/session1,drummer1/session1/216,rock/halftime,140,fill,4-4,drummer1/session1/216_rock-halftime_140_fill_4-4.mid,drummer1/session1/216_rock-halftime_140_fill_4-4.wav,1.623213,validation
drummer1,drummer1/session1,drummer1/session1/217,rock/halftime,140,fill,4-4,drummer1/session1/217_rock-halftime_140_fill_4-4.mid,drummer1/session1/217_rock-halftime_140_fill_4-4.wav,1.608034,train
drummer1,drummer1/session1,drummer1/session1/218,rock/halftime,140,fill,4-4,drummer1/session1/218_rock-halftime_140_fill_4-4.mid,drummer1/session1/218_rock-halftime_140_fill_4-4.wav,1.586606,validation
drummer1,drummer1/session1,drummer1/session1/219,rock/halftime,140,fill,4-4,drummer1/session1/219_rock-halftime_140_fill_4-4.mid,drummer1/session1/219_rock-halftime_140_fill_4-4.wav,3.072318,train
drummer1,drummer1/session1,drummer1/session1/22,jazz/funk,116,fill,4-4,drummer1/session1/22_jazz-funk_116_fill_4-4.mid,drummer1/session1/22_jazz-funk_116_fill_4-4.wav,1.912714,train
drummer1,drummer1/session1,drummer1/session1/220,rock/halftime,140,fill,4-4,drummer1/session1/220_rock-halftime_140_fill_4-4.mid,drummer1/session1/220_rock-halftime_140_fill_4-4.wav,3.041961,train
drummer1,drummer1/session1,drummer1/session1/221,rock/halftime,140,fill,4-4,drummer1/session1/221_rock-halftime_140_fill_4-4.mid,drummer1/session1/221_rock-halftime_140_fill_4-4.wav,1.394641,train
drummer1,drummer1/session1,drummer1/session1/222,rock/halftime,140,fill,4-4,drummer1/session1/222_rock-halftime_140_fill_4-4.mid,drummer1/session1/222_rock-halftime_140_fill_4-4.wav,1.383927,train
drummer1,drummer1/session1,drummer1/session1/223,rock/halftime,140,fill,4-4,drummer1/session1/223_rock-halftime_140_fill_4-4.mid,drummer1/session1/223_rock-halftime_140_fill_4-4.wav,1.390177,train
drummer1,drummer1/session1,drummer1/session1/224,rock/halftime,140,fill,4-4,drummer1/session1/224_rock-halftime_140_fill_4-4.mid,drummer1/session1/224_rock-halftime_140_fill_4-4.wav,1.381249,train
drummer1,drummer1/session1,drummer1/session1/225,rock/halftime,140,fill,4-4,drummer1/session1/225_rock-halftime_140_fill_4-4.mid,drummer1/session1/225_rock-halftime_140_fill_4-4.wav,1.367856,train
drummer1,drummer1/session1,drummer1/session1/226,rock/halftime,140,fill,4-4,drummer1/session1/226_rock-halftime_140_fill_4-4.mid,drummer1/session1/226_rock-halftime_140_fill_4-4.wav,2.649104,train
drummer1,drummer1/session1,drummer1/session1/227,rock/halftime,140,fill,4-4,drummer1/session1/227_rock-halftime_140_fill_4-4.mid,drummer1/session1/227_rock-halftime_140_fill_4-4.wav,2.680354,train
drummer1,drummer1/session1,drummer1/session1/228,rock/halftime,140,fill,4-4,drummer1/session1/228_rock-halftime_140_fill_4-4.mid,drummer1/session1/228_rock-halftime_140_fill_4-4.wav,2.687497,train
drummer1,drummer1/session1,drummer1/session1/229,rock/halftime,140,fill,4-4,drummer1/session1/229_rock-halftime_140_fill_4-4.mid,drummer1/session1/229_rock-halftime_140_fill_4-4.wav,2.658926,train
drummer1,drummer1/session1,drummer1/session1/23,jazz/funk,116,fill,4-4,drummer1/session1/23_jazz-funk_116_fill_4-4.mid,drummer1/session1/23_jazz-funk_116_fill_4-4.wav,1.910559,train
drummer1,drummer1/session1,drummer1/session1/230,rock/halftime,140,fill,4-4,drummer1/session1/230_rock-halftime_140_fill_4-4.mid,drummer1/session1/230_rock-halftime_140_fill_4-4.wav,3.090175,train
drummer1,drummer1/session1,drummer1/session1/231,rock/halftime,140,fill,4-4,drummer1/session1/231_rock-halftime_140_fill_4-4.mid,drummer1/session1/231_rock-halftime_140_fill_4-4.wav,3.338390,train
drummer1,drummer1/session1,drummer1/session1/232,rock/halftime,140,fill,4-4,drummer1/session1/232_rock-halftime_140_fill_4-4.mid,drummer1/session1/232_rock-halftime_140_fill_4-4.wav,2.639283,train
drummer1,drummer1/session1,drummer1/session1/233,rock/halftime,140,fill,4-4,drummer1/session1/233_rock-halftime_140_fill_4-4.mid,drummer1/session1/233_rock-halftime_140_fill_4-4.wav,1.000892,train
drummer1,drummer1/session1,drummer1/session1/234,rock/halftime,140,fill,4-4,drummer1/session1/234_rock-halftime_140_fill_4-4.mid,drummer1/session1/234_rock-halftime_140_fill_4-4.wav,0.989285,train
drummer1,drummer1/session1,drummer1/session1/235,rock/halftime,140,fill,4-4,drummer1/session1/235_rock-halftime_140_fill_4-4.mid,drummer1/session1/235_rock-halftime_140_fill_4-4.wav,1.401784,train
drummer1,drummer1/session1,drummer1/session1/236,rock/halftime,140,fill,4-4,drummer1/session1/236_rock-halftime_140_fill_4-4.mid,drummer1/session1/236_rock-halftime_140_fill_4-4.wav,0.965178,validation
drummer1,drummer1/session1,drummer1/session1/237,rock/halftime,140,fill,4-4,drummer1/session1/237_rock-halftime_140_fill_4-4.mid,drummer1/session1/237_rock-halftime_140_fill_4-4.wav,1.567856,train
drummer1,drummer1/session1,drummer1/session1/238,rock/halftime,140,fill,4-4,drummer1/session1/238_rock-halftime_140_fill_4-4.mid,drummer1/session1/238_rock-halftime_140_fill_4-4.wav,3.307140,validation
drummer1,drummer1/session1,drummer1/session1/239,funk/purdieshuffle,130,beat,4-4,drummer1/session1/239_funk-purdieshuffle_130_beat_4-4.mid,drummer1/session1/239_funk-purdieshuffle_130_beat_4-4.wav,193.791152,test
drummer1,drummer1/session1,drummer1/session1/24,jazz/funk,116,fill,4-4,drummer1/session1/24_jazz-funk_116_fill_4-4.mid,drummer1/session1/24_jazz-funk_116_fill_4-4.wav,1.782326,train
drummer1,drummer1/session1,drummer1/session1/240,funk/purdieshuffle,130,fill,4-4,drummer1/session1/240_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/240_funk-purdieshuffle_130_fill_4-4.wav,3.367304,train
drummer1,drummer1/session1,drummer1/session1/241,funk/purdieshuffle,130,fill,4-4,drummer1/session1/241_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/241_funk-purdieshuffle_130_fill_4-4.wav,3.329804,train
drummer1,drummer1/session1,drummer1/session1/242,funk/purdieshuffle,130,fill,4-4,drummer1/session1/242_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/242_funk-purdieshuffle_130_fill_4-4.wav,3.629804,train
drummer1,drummer1/session1,drummer1/session1/243,funk/purdieshuffle,130,fill,4-4,drummer1/session1/243_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/243_funk-purdieshuffle_130_fill_4-4.wav,1.636537,train
drummer1,drummer1/session1,drummer1/session1/244,funk/purdieshuffle,130,fill,4-4,drummer1/session1/244_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/244_funk-purdieshuffle_130_fill_4-4.wav,1.476922,train
drummer1,drummer1/session1,drummer1/session1/245,funk/purdieshuffle,130,fill,4-4,drummer1/session1/245_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/245_funk-purdieshuffle_130_fill_4-4.wav,1.768267,train
drummer1,drummer1/session1,drummer1/session1/246,funk/purdieshuffle,130,fill,4-4,drummer1/session1/246_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/246_funk-purdieshuffle_130_fill_4-4.wav,3.625958,train
drummer1,drummer1/session1,drummer1/session1/247,funk/purdieshuffle,130,fill,4-4,drummer1/session1/247_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/247_funk-purdieshuffle_130_fill_4-4.wav,3.692304,train
drummer1,drummer1/session1,drummer1/session1/248,funk/purdieshuffle,130,fill,4-4,drummer1/session1/248_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/248_funk-purdieshuffle_130_fill_4-4.wav,1.799037,train
drummer1,drummer1/session1,drummer1/session1/249,funk/purdieshuffle,130,fill,4-4,drummer1/session1/249_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/249_funk-purdieshuffle_130_fill_4-4.wav,1.795191,train
drummer1,drummer1/session1,drummer1/session1/25,jazz/funk,116,fill,4-4,drummer1/session1/25_jazz-funk_116_fill_4-4.mid,drummer1/session1/25_jazz-funk_116_fill_4-4.wav,2.012930,train
drummer1,drummer1/session1,drummer1/session1/250,funk/purdieshuffle,130,fill,4-4,drummer1/session1/250_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/250_funk-purdieshuffle_130_fill_4-4.wav,1.628845,test
drummer1,drummer1/session1,drummer1/session1/251,funk/purdieshuffle,130,fill,4-4,drummer1/session1/251_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/251_funk-purdieshuffle_130_fill_4-4.wav,1.887498,train
drummer1,drummer1/session1,drummer1/session1/252,funk/purdieshuffle,130,fill,4-4,drummer1/session1/252_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/252_funk-purdieshuffle_130_fill_4-4.wav,1.791344,train
drummer1,drummer1/session1,drummer1/session1/253,funk/purdieshuffle,130,fill,4-4,drummer1/session1/253_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/253_funk-purdieshuffle_130_fill_4-4.wav,1.843267,train
drummer1,drummer1/session1,drummer1/session1/254,funk/purdieshuffle,130,fill,4-4,drummer1/session1/254_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/254_funk-purdieshuffle_130_fill_4-4.wav,1.494229,train
drummer1,drummer1/session1,drummer1/session1/255,funk/purdieshuffle,130,fill,4-4,drummer1/session1/255_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/255_funk-purdieshuffle_130_fill_4-4.wav,1.774037,validation
drummer1,drummer1/session1,drummer1/session1/256,funk/purdieshuffle,130,fill,4-4,drummer1/session1/256_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/256_funk-purdieshuffle_130_fill_4-4.wav,1.809614,train
drummer1,drummer1/session1,drummer1/session1/257,funk/purdieshuffle,130,fill,4-4,drummer1/session1/257_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/257_funk-purdieshuffle_130_fill_4-4.wav,1.639421,validation
drummer1,drummer1/session1,drummer1/session1/258,funk/purdieshuffle,130,fill,4-4,drummer1/session1/258_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/258_funk-purdieshuffle_130_fill_4-4.wav,1.619229,train
drummer1,drummer1/session1,drummer1/session1/259,funk/purdieshuffle,130,fill,4-4,drummer1/session1/259_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/259_funk-purdieshuffle_130_fill_4-4.wav,1.663460,test
drummer1,drummer1/session1,drummer1/session1/26,jazz/funk,116,fill,4-4,drummer1/session1/26_jazz-funk_116_fill_4-4.mid,drummer1/session1/26_jazz-funk_116_fill_4-4.wav,1.744611,train
drummer1,drummer1/session1,drummer1/session1/260,funk/purdieshuffle,130,fill,4-4,drummer1/session1/260_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/260_funk-purdieshuffle_130_fill_4-4.wav,1.617306,train
drummer1,drummer1/session1,drummer1/session1/261,funk/purdieshuffle,130,fill,4-4,drummer1/session1/261_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/261_funk-purdieshuffle_130_fill_4-4.wav,1.494229,validation
drummer1,drummer1/session1,drummer1/session1/262,funk/purdieshuffle,130,fill,4-4,drummer1/session1/262_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/262_funk-purdieshuffle_130_fill_4-4.wav,1.585575,train
drummer1,drummer1/session1,drummer1/session1/263,funk/purdieshuffle,130,fill,4-4,drummer1/session1/263_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/263_funk-purdieshuffle_130_fill_4-4.wav,1.613460,train
drummer1,drummer1/session1,drummer1/session1/264,funk/purdieshuffle,130,fill,4-4,drummer1/session1/264_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/264_funk-purdieshuffle_130_fill_4-4.wav,1.767306,train
drummer1,drummer1/session1,drummer1/session1/265,funk/purdieshuffle,130,fill,4-4,drummer1/session1/265_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/265_funk-purdieshuffle_130_fill_4-4.wav,1.605768,train
drummer1,drummer1/session1,drummer1/session1/266,funk/purdieshuffle,130,fill,4-4,drummer1/session1/266_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/266_funk-purdieshuffle_130_fill_4-4.wav,3.624996,train
drummer1,drummer1/session1,drummer1/session1/267,funk/purdieshuffle,130,fill,4-4,drummer1/session1/267_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/267_funk-purdieshuffle_130_fill_4-4.wav,1.771152,train
drummer1,drummer1/session1,drummer1/session1/268,funk/purdieshuffle,130,fill,4-4,drummer1/session1/268_funk-purdieshuffle_130_fill_4-4.mid,drummer1/session1/268_funk-purdieshuffle_130_fill_4-4.wav,1.784614,train
drummer1,drummer1/session1,drummer1/session1/27,jazz/funk,116,fill,4-4,drummer1/session1/27_jazz-funk_116_fill_4-4.mid,drummer1/session1/27_jazz-funk_116_fill_4-4.wav,1.911637,train
drummer1,drummer1/session1,drummer1/session1/28,latin/samba,116,beat,4-4,drummer1/session1/28_latin-samba_116_beat_4-4.mid,drummer1/session1/28_latin-samba_116_beat_4-4.wav,225.453498,test
drummer1,drummer1/session1,drummer1/session1/29,latin/samba,116,fill,4-4,drummer1/session1/29_latin-samba_116_fill_4-4.mid,drummer1/session1/29_latin-samba_116_fill_4-4.wav,1.369611,test
drummer1,drummer1/session1,drummer1/session1/3,funk,80,beat,4-4,drummer1/session1/3_funk_80_beat_4-4.mid,drummer1/session1/3_funk_80_beat_4-4.wav,122.851562,train
drummer1,drummer1/session1,drummer1/session1/30,latin/samba,116,fill,4-4,drummer1/session1/30_latin-samba_116_fill_4-4.mid,drummer1/session1/30_latin-samba_116_fill_4-4.wav,1.924568,validation
drummer1,drummer1/session1,drummer1/session1/31,latin/samba,116,fill,4-4,drummer1/session1/31_latin-samba_116_fill_4-4.mid,drummer1/session1/31_latin-samba_116_fill_4-4.wav,1.899783,validation
drummer1,drummer1/session1,drummer1/session1/32,latin/samba,116,fill,4-4,drummer1/session1/32_latin-samba_116_fill_4-4.mid,drummer1/session1/32_latin-samba_116_fill_4-4.wav,1.894395,train
drummer1,drummer1/session1,drummer1/session1/33,latin/samba,116,fill,4-4,drummer1/session1/33_latin-samba_116_fill_4-4.mid,drummer1/session1/33_latin-samba_116_fill_4-4.wav,1.851292,train
drummer1,drummer1/session1,drummer1/session1/34,latin/samba,116,fill,4-4,drummer1/session1/34_latin-samba_116_fill_4-4.mid,drummer1/session1/34_latin-samba_116_fill_4-4.wav,1.877154,train
drummer1,drummer1/session1,drummer1/session1/35,latin/samba,116,fill,4-4,drummer1/session1/35_latin-samba_116_fill_4-4.mid,drummer1/session1/35_latin-samba_116_fill_4-4.wav,1.873921,train
drummer1,drummer1/session1,drummer1/session1/36,latin/samba,116,fill,4-4,drummer1/session1/36_latin-samba_116_fill_4-4.mid,drummer1/session1/36_latin-samba_116_fill_4-4.wav,1.882542,train
drummer1,drummer1/session1,drummer1/session1/37,latin/samba,116,fill,4-4,drummer1/session1/37_latin-samba_116_fill_4-4.mid,drummer1/session1/37_latin-samba_116_fill_4-4.wav,1.094827,train
drummer1,drummer1/session1,drummer1/session1/38,latin/samba,116,beat,4-4,drummer1/session1/38_latin-samba_116_beat_4-4.mid,drummer1/session1/38_latin-samba_116_beat_4-4.wav,57.745647,validation
drummer1,drummer1/session1,drummer1/session1/39,latin/samba,116,fill,4-4,drummer1/session1/39_latin-samba_116_fill_4-4.mid,drummer1/session1/39_latin-samba_116_fill_4-4.wav,2.022628,train
drummer1,drummer1/session1,drummer1/session1/4,jazz/funk,116,beat,4-4,drummer1/session1/4_jazz-funk_116_beat_4-4.mid,drummer1/session1/4_jazz-funk_116_beat_4-4.wav,76.497789,test
drummer1,drummer1/session1,drummer1/session1/40,latin/samba,116,fill,4-4,drummer1/session1/40_latin-samba_116_fill_4-4.mid,drummer1/session1/40_latin-samba_116_fill_4-4.wav,1.862068,train
drummer1,drummer1/session1,drummer1/session1/41,latin/samba,116,fill,4-4,drummer1/session1/41_latin-samba_116_fill_4-4.mid,drummer1/session1/41_latin-samba_116_fill_4-4.wav,1.866378,validation
drummer1,drummer1/session1,drummer1/session1/42,latin/samba,116,fill,4-4,drummer1/session1/42_latin-samba_116_fill_4-4.mid,drummer1/session1/42_latin-samba_116_fill_4-4.wav,1.878231,train
drummer1,drummer1/session1,drummer1/session1/43,latin/samba,116,fill,4-4,drummer1/session1/43_latin-samba_116_fill_4-4.mid,drummer1/session1/43_latin-samba_116_fill_4-4.wav,1.115301,test
drummer1,drummer1/session1,drummer1/session1/44,latin/samba,116,fill,4-4,drummer1/session1/44_latin-samba_116_fill_4-4.mid,drummer1/session1/44_latin-samba_116_fill_4-4.wav,1.123922,train
drummer1,drummer1/session1,drummer1/session1/45,latin/samba,116,fill,4-4,drummer1/session1/45_latin-samba_116_fill_4-4.mid,drummer1/session1/45_latin-samba_116_fill_4-4.wav,1.905171,train
drummer1,drummer1/session1,drummer1/session1/46,latin/samba,116,fill,4-4,drummer1/session1/46_latin-samba_116_fill_4-4.mid,drummer1/session1/46_latin-samba_116_fill_4-4.wav,1.908404,train
drummer1,drummer1/session1,drummer1/session1/47,jazz,102,beat,4-4,drummer1/session1/47_jazz_102_beat_4-4.mid,drummer1/session1/47_jazz_102_beat_4-4.wav,183.415349,train
drummer1,drummer1/session1,drummer1/session1/48,jazz,93,beat,4-4,drummer1/session1/48_jazz_93_beat_4-4.mid,drummer1/session1/48_jazz_93_beat_4-4.wav,90.178723,train
drummer1,drummer1/session1,drummer1/session1/49,jazz,125,beat,4-4,drummer1/session1/49_jazz_125_beat_4-4.mid,drummer1/session1/49_jazz_125_beat_4-4.wav,115.155000,train
drummer1,drummer1/session1,drummer1/session1/5,jazz/funk,116,beat,4-4,drummer1/session1/5_jazz-funk_116_beat_4-4.mid,drummer1/session1/5_jazz-funk_116_beat_4-4.wav,152.673379,train
drummer1,drummer1/session1,drummer1/session1/50,jazz,125,beat,4-4,drummer1/session1/50_jazz_125_beat_4-4.mid,drummer1/session1/50_jazz_125_beat_4-4.wav,117.060000,train
drummer1,drummer1/session1,drummer1/session1/51,rock/shuffle,125,beat,4-4,drummer1/session1/51_rock-shuffle_125_beat_4-4.mid,drummer1/session1/51_rock-shuffle_125_beat_4-4.wav,170.802000,train
drummer1,drummer1/session1,drummer1/session1/52,jazz,125,beat,4-4,drummer1/session1/52_jazz_125_beat_4-4.mid,drummer1/session1/52_jazz_125_beat_4-4.wav,114.867000,train
drummer1,drummer1/session1,drummer1/session1/53,jazz,125,fill,4-4,drummer1/session1/53_jazz_125_fill_4-4.mid,drummer1/session1/53_jazz_125_fill_4-4.wav,1.628000,train
drummer1,drummer1/session1,drummer1/session1/54,jazz,125,fill,4-4,drummer1/session1/54_jazz_125_fill_4-4.mid,drummer1/session1/54_jazz_125_fill_4-4.wav,1.832000,test
drummer1,drummer1/session1,drummer1/session1/55,jazz,125,fill,4-4,drummer1/session1/55_jazz_125_fill_4-4.mid,drummer1/session1/55_jazz_125_fill_4-4.wav,1.524000,train
drummer1,drummer1/session1,drummer1/session1/56,jazz,125,fill,4-4,drummer1/session1/56_jazz_125_fill_4-4.mid,drummer1/session1/56_jazz_125_fill_4-4.wav,1.514000,train
drummer1,drummer1/session1,drummer1/session1/57,jazz,125,fill,4-4,drummer1/session1/57_jazz_125_fill_4-4.mid,drummer1/session1/57_jazz_125_fill_4-4.wav,1.873000,train
drummer1,drummer1/session1,drummer1/session1/58,jazz,125,fill,4-4,drummer1/session1/58_jazz_125_fill_4-4.mid,drummer1/session1/58_jazz_125_fill_4-4.wav,1.860000,train
drummer1,drummer1/session1,drummer1/session1/59,jazz,125,fill,4-4,drummer1/session1/59_jazz_125_fill_4-4.mid,drummer1/session1/59_jazz_125_fill_4-4.wav,1.663000,validation
